batchId,toolOrder,canonicalToolId,language,primaryKeyword,localizedSlug,localizedUrl,h1,metaTitle,metaDescription,source,status
B03,10,cron-expression-generator,it,generatore di cron expression,generatore-cron-expression,https://taptogen.com/it/tools/generatore-cron-expression/,Generatore di Cron Expression,Generatore di Cron Expression gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Non usare output tecnici come credenziali, segr",built_dist,PASS
B03,10,cron-expression-generator,pl,generator cron expression,generator-cron-expression,https://taptogen.com/pl/tools/generator-cron-expression/,Generator Cron Expression,Generator Cron Expression za darmo,"Twórz jasne wersje robocze po polsku i sprawdźaj wynik przed użyciem. Sprawdź dokładność, oryginalność, zgodność i zasady projektu przed publikacją. Nie uzywaj wynikow technicznych jako danych dostepowych, sekretow bezpi",built_dist,PASS
B03,10,cron-expression-generator,ru,generator cron expression,generator-cron-expression,https://taptogen.com/ru/tools/generator-cron-expression/,Generator Cron Expression,Generator Cron Expression besplatno,"Sozdavaite ponyatnye chernoviki na russkom i proveriaite rezultat pered ispolzovaniem. Proverte tochnost, originalnost, sovmestimost i pravila proekta pered publikatsiei. Ne ispolzuyte tekhnicheskie rezultaty kak uchetny",built_dist,PASS
B03,10,cron-expression-generator,tr,olusturucu cron expression,olusturucu-cron-expression,https://taptogen.com/tr/tools/olusturucu-cron-expression/,Olusturucu Cron Expression,Olusturucu Cron Expression ucretsiz,"Turkce net taslaklar olusturun ve kullanmadan once sonucu kontrol edin. Yayinlamadan once dogruluk, ozgunluk, uyumluluk ve proje kurallarini kontrol edin. Teknik ciktilari kimlik bilgisi, guvenlik sirri veya uretim degis",built_dist,PASS
B03,10,cron-expression-generator,id,generator cron expression,generator-cron-expression,https://taptogen.com/id/tools/generator-cron-expression/,Generator Cron Expression,Generator Cron Expression gratis,"Buat draf yang jelas dalam bahasa Indonesia dan tinjau hasil sebelum digunakan. Periksa akurasi, orisinalitas, kompatibilitas, dan aturan proyek sebelum menerbitkan. Jangan gunakan output teknis sebagai kredensial, rahas",built_dist,PASS
B03,10,cron-expression-generator,sv,generator for cron expression,generator-cron-expression,https://taptogen.com/sv/tools/generator-cron-expression/,Generator for Cron Expression,Generator for Cron Expression gratis,"Skapa tydliga utkast pa svenska och granska resultatet innan du anvander det. Kontrollera noggrannhet, originalitet, kompatibilitet och projektregler fore publicering. Anvand inte tekniska resultat som inloggningsuppgift",built_dist,PASS
B03,10,cron-expression-generator,ms,penjana cron expression,penjana-cron-expression,https://taptogen.com/ms/tools/penjana-cron-expression/,Penjana Cron Expression,Penjana Cron Expression percuma,"Cipta draf jelas dalam Bahasa Melayu dan semak hasil sebelum digunakan. Semak ketepatan, keaslian, keserasian dan peraturan projek sebelum diterbitkan. Jangan guna output teknikal sebagai kelayakan, rahsia keselamatan at",built_dist,PASS
B03,10,cron-expression-generator,bg,generator za cron expression,generator-cron-expression,https://taptogen.com/bg/tools/generator-cron-expression/,Generator za Cron Expression,Generator za Cron Expression bezplatno,"Sazdavaite yasni cherнови na balgarski i proveriavaite rezultata predi upotreba. Proverete tochnost, originalnost, savmestimost i pravilata na proekta predi publikuvane. Ne izpolzvaite tehnicheski rezultati kato dostap, ",built_dist,PASS
B03,10,cron-expression-generator,hi,cron expression जनरेटर,generator-cron-expression,https://taptogen.com/hi/tools/generator-cron-expression/,Cron Expression जनरेटर,Cron Expression जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Technical output ko credentials, security secrets ya production changes ke liye ma",built_dist,PASS
B03,10,cron-expression-generator,bn,cron expression জেনারেটর,generator-cron-expression,https://taptogen.com/bn/tools/generator-cron-expression/,Cron Expression জেনারেটর,Cron Expression জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Manual review chara technical output ke credential, security secret ba pro",built_dist,PASS
B03,10,cron-expression-generator,ja,cron expression ジェネレーター,generator-cron-expression,https://taptogen.com/ja/tools/generator-cron-expression/,Cron Expression ジェネレーター,Cron Expression ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Technical output wa manual review nashi de credential, security secret, production change ni tsukawanai de kudasai. Production de tsukau mae ni compatibil",built_dist,PASS
B03,10,cron-expression-generator,ko,cron expression 생성기,generator-cron-expression,https://taptogen.com/ko/tools/generator-cron-expression/,Cron Expression 생성기,Cron Expression 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Technical output eun manual review eopsi credential, security secret, production change ro sayonghaji maseyo. Production sayong jeone compatibility, ",built_dist,PASS
B03,10,cron-expression-generator,ar,مولد cron expression,muwallid-cron-expression,https://taptogen.com/ar/tools/muwallid-cron-expression/,مولد Cron Expression,مولد Cron Expression مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. La tastakhdim almukhrijat altaqniyah ka-bayanat itimad aw asrar aman aw taghyirat intaj duna murajaah yadawiyah,built_dist,PASS
B03,11,random-letter-generator,es,generador de random letter,generador-random-letter,https://taptogen.com/es/tools/generador-random-letter/,Generador de Random Letter,Generador de Random Letter gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Mantenlo como juego o lluvia de ideas; evita identidad, d",built_dist,PASS
B03,11,random-letter-generator,fr,générateur de random letter,generateur-random-letter,https://taptogen.com/fr/tools/generateur-random-letter/,Générateur de Random Letter,Générateur de Random Letter gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Gardez un usage ludique ou idéation; evitez identite",built_dist,PASS
B03,11,random-letter-generator,de,generator für random letter,generator-random-letter,https://taptogen.com/de/tools/generator-random-letter/,Generator für Random Letter,Generator für Random Letter kostenlos,"Erstelle klare Entwürfe auf Deutsch und prüfe jedes Ergebnis vor der Nutzung. Prüfe Genauigkeit, Originalitaet, Kompatibilität und Projektregeln vor der Veroeffentlichung. Nutze es spielerisch oder zur Ideenfindung; ",built_dist,PASS
B03,11,random-letter-generator,pt,gerador de random letter,gerador-random-letter,https://taptogen.com/pt/tools/gerador-random-letter/,Gerador de Random Letter,Gerador de Random Letter gratis,"Crie rascunhos claros em português e revise cada resultado antes de usar. Revise precisao, originalidade, compatibilidade e regras do projeto antes de publicar. Mantenha como brincadeira ou ideacao; evite identidade, doc",built_dist,PASS
B03,11,random-letter-generator,it,generatore di random letter,generatore-random-letter,https://taptogen.com/it/tools/generatore-random-letter/,Generatore di Random Letter,Generatore di Random Letter gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Usalo per gioco o brainstorming; evita identità",built_dist,PASS
B03,11,random-letter-generator,pl,generator random letter,generator-random-letter,https://taptogen.com/pl/tools/generator-random-letter/,Generator Random Letter,Generator Random Letter za darmo,"Twórz jasne wersje robocze po polsku i sprawdźaj wynik przed użyciem. Sprawdź dokładność, oryginalność, zgodność i zasady projektu przed publikacją. Uzywaj do zabawy lub pomysłów; unikaj tozsamosci, dokumentow, nekania l",built_dist,PASS
B03,11,random-letter-generator,ru,generator random letter,generator-random-letter,https://taptogen.com/ru/tools/generator-random-letter/,Generator Random Letter,Generator Random Letter besplatno,"Sozdavaite ponyatnye chernoviki na russkom i proveriaite rezultat pered ispolzovaniem. Proverte tochnost, originalnost, sovmestimost i pravila proekta pered publikatsiei. Ispolzuyte dlya igry ili idei; izbegajte lichnost",built_dist,PASS
B03,11,random-letter-generator,tr,olusturucu random letter,olusturucu-random-letter,https://taptogen.com/tr/tools/olusturucu-random-letter/,Olusturucu Random Letter,Olusturucu Random Letter ucretsiz,"Turkce net taslaklar olusturun ve kullanmadan once sonucu kontrol edin. Yayinlamadan once dogruluk, ozgunluk, uyumluluk ve proje kurallarini kontrol edin. Oyun veya fikir uretimi icin kullanin; kimlik, belge, taciz veya ",built_dist,PASS
B03,11,random-letter-generator,id,generator random letter,generator-random-letter,https://taptogen.com/id/tools/generator-random-letter/,Generator Random Letter,Generator Random Letter gratis,"Buat draf yang jelas dalam bahasa Indonesia dan tinjau hasil sebelum digunakan. Periksa akurasi, orisinalitas, kompatibilitas, dan aturan proyek sebelum menerbitkan. Gunakan untuk bermain atau ide awal; hindari identitas",built_dist,PASS
B03,11,random-letter-generator,sv,generator for random letter,generator-random-letter,https://taptogen.com/sv/tools/generator-random-letter/,Generator for Random Letter,Generator for Random Letter gratis,"Skapa tydliga utkast pa svenska och granska resultatet innan du anvander det. Kontrollera noggrannhet, originalitet, kompatibilitet och projektregler fore publicering. Anvand for lek eller ideer; undvik identitet, dokume",built_dist,PASS
B03,11,random-letter-generator,ms,penjana random letter,penjana-random-letter,https://taptogen.com/ms/tools/penjana-random-letter/,Penjana Random Letter,Penjana Random Letter percuma,"Cipta draf jelas dalam Bahasa Melayu dan semak hasil sebelum digunakan. Semak ketepatan, keaslian, keserasian dan peraturan projek sebelum diterbitkan. Guna untuk bermain atau idea; elakkan identiti, dokumen, gangguan at",built_dist,PASS
B03,11,random-letter-generator,bg,generator za random letter,generator-random-letter,https://taptogen.com/bg/tools/generator-random-letter/,Generator za Random Letter,Generator za Random Letter bezplatno,"Sazdavaite yasni cherнови na balgarski i proveriavaite rezultata predi upotreba. Proverete tochnost, originalnost, savmestimost i pravilata na proekta predi publikuvane. Izpolzvaite za igra ili idei; izbqgvaite identichn",built_dist,PASS
B03,11,random-letter-generator,hi,random letter जनरेटर,generator-random-letter,https://taptogen.com/hi/tools/generator-random-letter/,Random Letter जनरेटर,Random Letter जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Ise play ya brainstorming ke liye rakhein; identity, documents, harassment ya soci",built_dist,PASS
B03,11,random-letter-generator,bn,random letter জেনারেটর,generator-random-letter,https://taptogen.com/bn/tools/generator-random-letter/,Random Letter জেনারেটর,Random Letter জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Play ba brainstorming er jonno use korun; identity, documents, harassment ",built_dist,PASS
B03,11,random-letter-generator,ja,random letter ジェネレーター,generator-random-letter,https://taptogen.com/ja/tools/generator-random-letter/,Random Letter ジェネレーター,Random Letter ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Play ya brainstorming ni todome, identity, documents, harassment, social pressure wo sakete kudasai.",built_dist,PASS
B03,11,random-letter-generator,ko,random letter 생성기,generator-random-letter,https://taptogen.com/ko/tools/generator-random-letter/,Random Letter 생성기,Random Letter 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Play na brainstorming yongdo ro sayonghago identity, documents, harassment, social pressure reul pihaseyo.",built_dist,PASS
B03,11,random-letter-generator,ar,مولد random letter,muwallid-random-letter,https://taptogen.com/ar/tools/muwallid-random-letter/,مولد Random Letter,مولد Random Letter مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. Istakhdimha liltarfih aw alafkar watajanab alhawiyah walwathaiq waliza aw aldaght alijtimaei.,built_dist,PASS
B03,12,random-question-generator,es,generador de random question,generador-random-question,https://taptogen.com/es/tools/generador-random-question/,Generador de Random Question,Generador de Random Question gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Mantenlo como juego o lluvia de ideas; evita identidad, d",built_dist,PASS
B03,12,random-question-generator,fr,générateur de random question,generateur-random-question,https://taptogen.com/fr/tools/generateur-random-question/,Générateur de Random Question,Générateur de Random Question gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Gardez un usage ludique ou idéation; evitez identite",built_dist,PASS
B03,12,random-question-generator,de,generator für random question,generator-random-question,https://taptogen.com/de/tools/generator-random-question/,Generator für Random Question,Generator für Random Question kostenlos,"Erstelle klare Entwürfe auf Deutsch und prüfe jedes Ergebnis vor der Nutzung. Prüfe Genauigkeit, Originalitaet, Kompatibilität und Projektregeln vor der Veroeffentlichung. Nutze es spielerisch oder zur Ideenfindung; ",built_dist,PASS
B03,12,random-question-generator,pt,gerador de random question,gerador-random-question,https://taptogen.com/pt/tools/gerador-random-question/,Gerador de Random Question,Gerador de Random Question gratis,"Crie rascunhos claros em português e revise cada resultado antes de usar. Revise precisao, originalidade, compatibilidade e regras do projeto antes de publicar. Mantenha como brincadeira ou ideacao; evite identidade, doc",built_dist,PASS
B03,12,random-question-generator,it,generatore di random question,generatore-random-question,https://taptogen.com/it/tools/generatore-random-question/,Generatore di Random Question,Generatore di Random Question gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Usalo per gioco o brainstorming; evita identità",built_dist,PASS
B03,12,random-question-generator,pl,generator random question,generator-random-question,https://taptogen.com/pl/tools/generator-random-question/,Generator Random Question,Generator Random Question za darmo,"Twórz jasne wersje robocze po polsku i sprawdźaj wynik przed użyciem. Sprawdź dokładność, oryginalność, zgodność i zasady projektu przed publikacją. Uzywaj do zabawy lub pomysłów; unikaj tozsamosci, dokumentow, nekania l",built_dist,PASS
B03,12,random-question-generator,ru,generator random question,generator-random-question,https://taptogen.com/ru/tools/generator-random-question/,Generator Random Question,Generator Random Question besplatno,"Sozdavaite ponyatnye chernoviki na russkom i proveriaite rezultat pered ispolzovaniem. Proverte tochnost, originalnost, sovmestimost i pravila proekta pered publikatsiei. Ispolzuyte dlya igry ili idei; izbegajte lichnost",built_dist,PASS
B03,12,random-question-generator,tr,olusturucu random question,olusturucu-random-question,https://taptogen.com/tr/tools/olusturucu-random-question/,Olusturucu Random Question,Olusturucu Random Question ucretsiz,"Turkce net taslaklar olusturun ve kullanmadan once sonucu kontrol edin. Yayinlamadan once dogruluk, ozgunluk, uyumluluk ve proje kurallarini kontrol edin. Oyun veya fikir uretimi icin kullanin; kimlik, belge, taciz veya ",built_dist,PASS
B03,12,random-question-generator,id,generator random question,generator-random-question,https://taptogen.com/id/tools/generator-random-question/,Generator Random Question,Generator Random Question gratis,"Buat draf yang jelas dalam bahasa Indonesia dan tinjau hasil sebelum digunakan. Periksa akurasi, orisinalitas, kompatibilitas, dan aturan proyek sebelum menerbitkan. Gunakan untuk bermain atau ide awal; hindari identitas",built_dist,PASS
B03,12,random-question-generator,sv,generator for random question,generator-random-question,https://taptogen.com/sv/tools/generator-random-question/,Generator for Random Question,Generator for Random Question gratis,"Skapa tydliga utkast pa svenska och granska resultatet innan du anvander det. Kontrollera noggrannhet, originalitet, kompatibilitet och projektregler fore publicering. Anvand for lek eller ideer; undvik identitet, dokume",built_dist,PASS
B03,12,random-question-generator,ms,penjana random question,penjana-random-question,https://taptogen.com/ms/tools/penjana-random-question/,Penjana Random Question,Penjana Random Question percuma,"Cipta draf jelas dalam Bahasa Melayu dan semak hasil sebelum digunakan. Semak ketepatan, keaslian, keserasian dan peraturan projek sebelum diterbitkan. Guna untuk bermain atau idea; elakkan identiti, dokumen, gangguan at",built_dist,PASS
B03,12,random-question-generator,bg,generator za random question,generator-random-question,https://taptogen.com/bg/tools/generator-random-question/,Generator za Random Question,Generator za Random Question bezplatno,"Sazdavaite yasni cherнови na balgarski i proveriavaite rezultata predi upotreba. Proverete tochnost, originalnost, savmestimost i pravilata na proekta predi publikuvane. Izpolzvaite za igra ili idei; izbqgvaite identichn",built_dist,PASS
B03,12,random-question-generator,hi,random question जनरेटर,generator-random-question,https://taptogen.com/hi/tools/generator-random-question/,Random Question जनरेटर,Random Question जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Ise play ya brainstorming ke liye rakhein; identity, documents, harassment ya soci",built_dist,PASS
B03,12,random-question-generator,bn,random question জেনারেটর,generator-random-question,https://taptogen.com/bn/tools/generator-random-question/,Random Question জেনারেটর,Random Question জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Play ba brainstorming er jonno use korun; identity, documents, harassment ",built_dist,PASS
B03,12,random-question-generator,ja,random question ジェネレーター,generator-random-question,https://taptogen.com/ja/tools/generator-random-question/,Random Question ジェネレーター,Random Question ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Play ya brainstorming ni todome, identity, documents, harassment, social pressure wo sakete kudasai.",built_dist,PASS
B03,12,random-question-generator,ko,random question 생성기,generator-random-question,https://taptogen.com/ko/tools/generator-random-question/,Random Question 생성기,Random Question 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Play na brainstorming yongdo ro sayonghago identity, documents, harassment, social pressure reul pihaseyo.",built_dist,PASS
B03,12,random-question-generator,ar,مولد random question,muwallid-random-question,https://taptogen.com/ar/tools/muwallid-random-question/,مولد Random Question,مولد Random Question مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. Istakhdimha liltarfih aw alafkar watajanab alhawiyah walwathaiq waliza aw aldaght alijtimaei.,built_dist,PASS
B03,13,truth-or-dare-generator,es,generador de truth or dare,generador-truth-or-dare,https://taptogen.com/es/tools/generador-truth-or-dare/,Generador de Truth or Dare,Generador de Truth or Dare gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Mantenlo como juego o lluvia de ideas; evita identidad, d",built_dist,PASS
B03,13,truth-or-dare-generator,fr,générateur de truth or dare,generateur-truth-or-dare,https://taptogen.com/fr/tools/generateur-truth-or-dare/,Générateur de Truth or Dare,Générateur de Truth or Dare gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Gardez un usage ludique ou idéation; evitez identite",built_dist,PASS
B03,13,truth-or-dare-generator,de,generator für truth or dare,generator-truth-or-dare,https://taptogen.com/de/tools/generator-truth-or-dare/,Generator für Truth or Dare,Generator für Truth or Dare kostenlos,"Erstelle klare Entwürfe auf Deutsch und prüfe jedes Ergebnis vor der Nutzung. Prüfe Genauigkeit, Originalitaet, Kompatibilität und Projektregeln vor der Veroeffentlichung. Nutze es spielerisch oder zur Ideenfindung; ",built_dist,PASS
B03,13,truth-or-dare-generator,pt,gerador de truth or dare,gerador-truth-or-dare,https://taptogen.com/pt/tools/gerador-truth-or-dare/,Gerador de Truth or Dare,Gerador de Truth or Dare gratis,"Crie rascunhos claros em português e revise cada resultado antes de usar. Revise precisao, originalidade, compatibilidade e regras do projeto antes de publicar. Mantenha como brincadeira ou ideacao; evite identidade, doc",built_dist,PASS
B03,13,truth-or-dare-generator,it,generatore di truth or dare,generatore-truth-or-dare,https://taptogen.com/it/tools/generatore-truth-or-dare/,Generatore di Truth or Dare,Generatore di Truth or Dare gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Usalo per gioco o brainstorming; evita identità",built_dist,PASS
B03,13,truth-or-dare-generator,pl,generator truth or dare,generator-truth-or-dare,https://taptogen.com/pl/tools/generator-truth-or-dare/,Generator Truth or Dare,Generator Truth or Dare za darmo,"Twórz jasne wersje robocze po polsku i sprawdźaj wynik przed użyciem. Sprawdź dokładność, oryginalność, zgodność i zasady projektu przed publikacją. Uzywaj do zabawy lub pomysłów; unikaj tozsamosci, dokumentow, nekania l",built_dist,PASS
B03,13,truth-or-dare-generator,ru,generator truth or dare,generator-truth-or-dare,https://taptogen.com/ru/tools/generator-truth-or-dare/,Generator Truth or Dare,Generator Truth or Dare besplatno,"Sozdavaite ponyatnye chernoviki na russkom i proveriaite rezultat pered ispolzovaniem. Proverte tochnost, originalnost, sovmestimost i pravila proekta pered publikatsiei. Ispolzuyte dlya igry ili idei; izbegajte lichnost",built_dist,PASS
B03,13,truth-or-dare-generator,tr,olusturucu truth or dare,olusturucu-truth-or-dare,https://taptogen.com/tr/tools/olusturucu-truth-or-dare/,Olusturucu Truth or Dare,Olusturucu Truth or Dare ucretsiz,"Turkce net taslaklar olusturun ve kullanmadan once sonucu kontrol edin. Yayinlamadan once dogruluk, ozgunluk, uyumluluk ve proje kurallarini kontrol edin. Oyun veya fikir uretimi icin kullanin; kimlik, belge, taciz veya ",built_dist,PASS
B03,13,truth-or-dare-generator,id,generator truth or dare,generator-truth-or-dare,https://taptogen.com/id/tools/generator-truth-or-dare/,Generator Truth or Dare,Generator Truth or Dare gratis,"Buat draf yang jelas dalam bahasa Indonesia dan tinjau hasil sebelum digunakan. Periksa akurasi, orisinalitas, kompatibilitas, dan aturan proyek sebelum menerbitkan. Gunakan untuk bermain atau ide awal; hindari identitas",built_dist,PASS
B03,13,truth-or-dare-generator,sv,generator for truth or dare,generator-truth-or-dare,https://taptogen.com/sv/tools/generator-truth-or-dare/,Generator for Truth or Dare,Generator for Truth or Dare gratis,"Skapa tydliga utkast pa svenska och granska resultatet innan du anvander det. Kontrollera noggrannhet, originalitet, kompatibilitet och projektregler fore publicering. Anvand for lek eller ideer; undvik identitet, dokume",built_dist,PASS
B03,13,truth-or-dare-generator,ms,penjana truth or dare,penjana-truth-or-dare,https://taptogen.com/ms/tools/penjana-truth-or-dare/,Penjana Truth or Dare,Penjana Truth or Dare percuma,"Cipta draf jelas dalam Bahasa Melayu dan semak hasil sebelum digunakan. Semak ketepatan, keaslian, keserasian dan peraturan projek sebelum diterbitkan. Guna untuk bermain atau idea; elakkan identiti, dokumen, gangguan at",built_dist,PASS
B03,13,truth-or-dare-generator,bg,generator za truth or dare,generator-truth-or-dare,https://taptogen.com/bg/tools/generator-truth-or-dare/,Generator za Truth or Dare,Generator za Truth or Dare bezplatno,"Sazdavaite yasni cherнови na balgarski i proveriavaite rezultata predi upotreba. Proverete tochnost, originalnost, savmestimost i pravilata na proekta predi publikuvane. Izpolzvaite za igra ili idei; izbqgvaite identichn",built_dist,PASS
B03,13,truth-or-dare-generator,hi,truth or dare जनरेटर,generator-truth-or-dare,https://taptogen.com/hi/tools/generator-truth-or-dare/,Truth or Dare जनरेटर,Truth or Dare जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Ise play ya brainstorming ke liye rakhein; identity, documents, harassment ya soci",built_dist,PASS
B03,13,truth-or-dare-generator,bn,truth or dare জেনারেটর,generator-truth-or-dare,https://taptogen.com/bn/tools/generator-truth-or-dare/,Truth or Dare জেনারেটর,Truth or Dare জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Play ba brainstorming er jonno use korun; identity, documents, harassment ",built_dist,PASS
B03,13,truth-or-dare-generator,ja,truth or dare ジェネレーター,generator-truth-or-dare,https://taptogen.com/ja/tools/generator-truth-or-dare/,Truth or Dare ジェネレーター,Truth or Dare ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Play ya brainstorming ni todome, identity, documents, harassment, social pressure wo sakete kudasai.",built_dist,PASS
B03,13,truth-or-dare-generator,ko,truth or dare 생성기,generator-truth-or-dare,https://taptogen.com/ko/tools/generator-truth-or-dare/,Truth or Dare 생성기,Truth or Dare 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Play na brainstorming yongdo ro sayonghago identity, documents, harassment, social pressure reul pihaseyo.",built_dist,PASS
B03,13,truth-or-dare-generator,ar,مولد truth or dare,muwallid-truth-or-dare,https://taptogen.com/ar/tools/muwallid-truth-or-dare/,مولد Truth or Dare,مولد Truth or Dare مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. Istakhdimha liltarfih aw alafkar watajanab alhawiyah walwathaiq waliza aw aldaght alijtimaei.,built_dist,PASS
B03,14,would-you-rather-generator,es,generador de would you rather,generador-would-you-rather,https://taptogen.com/es/tools/generador-would-you-rather/,Generador de Would You Rather,Generador de Would You Rather gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Mantenlo como juego o lluvia de ideas; evita identidad, d",built_dist,PASS
B03,14,would-you-rather-generator,fr,générateur de would you rather,generateur-would-you-rather,https://taptogen.com/fr/tools/generateur-would-you-rather/,Générateur de Would You Rather,Générateur de Would You Rather gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Gardez un usage ludique ou idéation; evitez identite",built_dist,PASS
B03,14,would-you-rather-generator,de,generator für would you rather,generator-would-you-rather,https://taptogen.com/de/tools/generator-would-you-rather/,Generator für Would You Rather,Generator für Would You Rather kostenlos,"Erstelle klare Entwürfe auf Deutsch und prüfe jedes Ergebnis vor der Nutzung. Prüfe Genauigkeit, Originalitaet, Kompatibilität und Projektregeln vor der Veroeffentlichung. Nutze es spielerisch oder zur Ideenfindung; ",built_dist,PASS
B03,14,would-you-rather-generator,pt,gerador de would you rather,gerador-would-you-rather,https://taptogen.com/pt/tools/gerador-would-you-rather/,Gerador de Would You Rather,Gerador de Would You Rather gratis,"Crie rascunhos claros em português e revise cada resultado antes de usar. Revise precisao, originalidade, compatibilidade e regras do projeto antes de publicar. Mantenha como brincadeira ou ideacao; evite identidade, doc",built_dist,PASS
B03,14,would-you-rather-generator,it,generatore di would you rather,generatore-would-you-rather,https://taptogen.com/it/tools/generatore-would-you-rather/,Generatore di Would You Rather,Generatore di Would You Rather gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Usalo per gioco o brainstorming; evita identità",built_dist,PASS
