"canonicalToolId","language","localizedPath","primaryKeyword","localizedSlug","h1","qualityStatus","qualityNotes","technicalStatus","technicalNotes"
"robots-txt-generator","sv","/sv/tools/robots-txt-generator/","robots.txt generator","robots-txt-generator","Robots.txt generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"robots-txt-generator","ms","/ms/tools/penjana-robots-txt/","penjana robots.txt","penjana-robots-txt","Penjana robots.txt","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"robots-txt-generator","bg","/bg/tools/generator-na-robots-txt/","генератор на robots.txt","generator-na-robots-txt","Генератор на robots.txt","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"open-graph-generator","sv","/sv/tools/open-graph-generator/","Open Graph generator","open-graph-generator","Open Graph generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"open-graph-generator","ms","/ms/tools/penjana-open-graph/","penjana Open Graph","penjana-open-graph","Penjana Open Graph","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"open-graph-generator","bg","/bg/tools/generator-na-open-graph/","генератор на Open Graph","generator-na-open-graph","Генератор на Open Graph","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"fancy-text-generator","sv","/sv/tools/snygg-text-generator/","snygg text generator","snygg-text-generator","Snygg text generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"fancy-text-generator","ms","/ms/tools/penjana-teks-cantik/","penjana teks cantik","penjana-teks-cantik","Penjana teks cantik","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"fancy-text-generator","bg","/bg/tools/generator-na-krasiv-tekst/","генератор на красив текст","generator-na-krasiv-tekst","Генератор на красив текст","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"bold-text-generator","sv","/sv/tools/fet-text-generator/","fet text generator","fet-text-generator","Fet text generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"bold-text-generator","ms","/ms/tools/penjana-teks-tebal/","penjana teks tebal","penjana-teks-tebal","Penjana teks tebal","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"bold-text-generator","bg","/bg/tools/generator-na-udebelen-tekst/","генератор на удебелен текст","generator-na-udebelen-tekst","Генератор на удебелен текст","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"cursive-text-generator","sv","/sv/tools/kursiv-skrivstil-generator/","kursiv skrivstil generator","kursiv-skrivstil-generator","Kursiv skrivstil generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"cursive-text-generator","ms","/ms/tools/penjana-teks-kursif/","penjana teks kursif","penjana-teks-kursif","Penjana teks kursif","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"cursive-text-generator","bg","/bg/tools/generator-na-rakopisen-tekst/","генератор на ръкописен текст","generator-na-rakopisen-tekst","Генератор на ръкописен текст","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"italic-text-generator","sv","/sv/tools/italic-text-generator/","italic text generator","italic-text-generator","Italic text generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"italic-text-generator","ms","/ms/tools/penjana-teks-italic/","penjana teks italic","penjana-teks-italic","Penjana teks italic","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"italic-text-generator","bg","/bg/tools/generator-na-italic-tekst/","генератор на italic текст","generator-na-italic-tekst","Генератор на italic текст","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"small-text-generator","sv","/sv/tools/liten-text-generator/","liten text generator","liten-text-generator","Liten text generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"small-text-generator","ms","/ms/tools/penjana-teks-kecil/","penjana teks kecil","penjana-teks-kecil","Penjana teks kecil","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"small-text-generator","bg","/bg/tools/generator-na-malak-tekst/","генератор на малък текст","generator-na-malak-tekst","Генератор на малък текст","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"reverse-text-generator","sv","/sv/tools/vanda-text/","vanda text","vanda-text","Vanda text","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"reverse-text-generator","ms","/ms/tools/terbalikkan-teks/","terbalikkan teks","terbalikkan-teks","Terbalikkan teks","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"reverse-text-generator","bg","/bg/tools/obarni-tekst/","обърни текст","obarni-tekst","Обърни текст","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"text-case-converter","sv","/sv/tools/konvertera-stora-och-sma-bokstaver/","konvertera stora och sma bokstaver","konvertera-stora-och-sma-bokstaver","Konvertera stora och sma bokstaver","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"text-case-converter","ms","/ms/tools/penukar-huruf-besar-kecil/","penukar huruf besar kecil","penukar-huruf-besar-kecil","Penukar huruf besar kecil","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"text-case-converter","bg","/bg/tools/konvertor-na-glavni-i-malki-bukvi/","конвертор на главни и малки букви","konvertor-na-glavni-i-malki-bukvi","Конвертор на главни и малки букви","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"word-counter","sv","/sv/tools/ordraknare/","ordraknare","ordraknare","Ordraknare","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"word-counter","ms","/ms/tools/pengira-perkataan/","pengira perkataan","pengira-perkataan","Pengira perkataan","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"word-counter","bg","/bg/tools/broyach-na-dumi/","брояч на думи","broyach-na-dumi","Брояч на думи","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"paragraph-generator","sv","/sv/tools/stycke-generator/","stycke generator","stycke-generator","Stycke generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"paragraph-generator","ms","/ms/tools/penjana-perenggan/","penjana perenggan","penjana-perenggan","Penjana perenggan","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"paragraph-generator","bg","/bg/tools/generator-na-abzatsi/","генератор на абзаци","generator-na-abzatsi","Генератор на абзаци","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"sentence-generator","sv","/sv/tools/meningsgenerator/","meningsgenerator","meningsgenerator","Meningsgenerator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"sentence-generator","ms","/ms/tools/penjana-ayat/","penjana ayat","penjana-ayat","Penjana ayat","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"sentence-generator","bg","/bg/tools/generator-na-izrecheniya/","генератор на изречения","generator-na-izrecheniya","Генератор на изречения","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"writing-prompt-generator","sv","/sv/tools/skrivprompt-generator/","skrivprompt generator","skrivprompt-generator","Skrivprompt generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"writing-prompt-generator","ms","/ms/tools/penjana-idea-menulis/","penjana idea menulis","penjana-idea-menulis","Penjana idea menulis","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"writing-prompt-generator","bg","/bg/tools/generator-na-idei-za-pisane/","генератор на идеи за писане","generator-na-idei-za-pisane","Генератор на идеи за писане","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"blog-outline-generator","sv","/sv/tools/bloggdisposition-generator/","bloggdisposition generator","bloggdisposition-generator","Bloggdisposition generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"blog-outline-generator","ms","/ms/tools/penjana-rangka-blog/","penjana rangka blog","penjana-rangka-blog","Penjana rangka blog","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"blog-outline-generator","bg","/bg/tools/generator-na-plan-za-blog/","генератор на план за блог","generator-na-plan-za-blog","Генератор на план за блог","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"product-description-generator","sv","/sv/tools/produktbeskrivning-generator/","produktbeskrivning generator","produktbeskrivning-generator","Produktbeskrivning generator","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"product-description-generator","ms","/ms/tools/penjana-deskripsi-produk/","penjana deskripsi produk","penjana-deskripsi-produk","Penjana deskripsi produk","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
"product-description-generator","bg","/bg/tools/generator-na-produktovi-opisaniya/","генератор на продуктови описания","generator-na-produktovi-opisaniya","Генератор на продуктови описания","PASS","Keyword, ASCII slug, H1, FAQ topics, intent alignment, safety category, and localized UI support pass strict review; no noindex or redirected canonical tool included.","PASS","Built page exists, indexable robots directive, self-canonical, complete hreflang set across all pilot languages, x-default, English same-tool route, and no preview/local host markers."
