url,msg_type,text
"https://taptogen.vercel.app/tools/css-button-generator/","exception","ReferenceError: renderCssButtonOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:1116:5)"
"https://taptogen.vercel.app/tools/pet-name-generator/","error","[2026-07-16T21:13:27.688Z] [ERROR]: No configuration found for workspace ""pet-name-generator"""
"https://taptogen.vercel.app/tools/css-button-generator/","error","[2026-07-16T21:13:28.191Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/css-button-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/old-english-text-generator/","error","[2026-07-16T21:13:28.365Z] [ERROR]: No configuration found for workspace ""old-english-text-generator"""
"https://taptogen.vercel.app/tools/css-button-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/geo-tag-generator/","error","[2026-07-16T21:13:30.649Z] [ERROR]: No configuration found for workspace ""geo-tag-generator"""
"https://taptogen.vercel.app/tools/pet-name-generator/","error","[2026-07-16T21:13:31.402Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass19NameGroups is not defined ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/tools/pet-name-generator/","exception","ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/tools/hash-generator/","error","[2026-07-16T21:13:31.513Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/hash-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/pet-name-generator/","error","[2026-07-16T21:13:32.081Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pet-name-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/hash-generator/","error","[2026-07-16T21:13:32.084Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/hash-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pet-name-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/hash-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/old-english-text-generator/","error","[2026-07-16T21:13:32.771Z] [ERROR]: [ErrorReporter] Captured Exception: buildOldEnglishStyles is not defined ReferenceError: buildOldEnglishStyles is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:276:204)"
"https://taptogen.vercel.app/tools/old-english-text-generator/","exception","ReferenceError: buildOldEnglishStyles is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:276:204)"
"https://taptogen.vercel.app/tools/old-english-text-generator/","error","[2026-07-16T21:13:33.476Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/old-english-text-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/old-english-text-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/geo-tag-generator/","error","[2026-07-16T21:13:36.171Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass24UtilitySections is not defined ReferenceError: buildPass24UtilitySections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:317:335)"
"https://taptogen.vercel.app/tools/geo-tag-generator/","exception","ReferenceError: buildPass24UtilitySections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:317:335)"
"https://taptogen.vercel.app/tools/geo-tag-generator/","error","[2026-07-16T21:13:37.246Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/geo-tag-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/geo-tag-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/dummy-data-generator/","error","[2026-07-16T21:13:38.000Z] [ERROR]: No configuration found for workspace ""dummy-data-generator"""
"https://taptogen.vercel.app/tools/clan-tag-generator/","error","[2026-07-16T21:13:39.443Z] [ERROR]: No configuration found for workspace ""clan-tag-generator"""
"https://taptogen.vercel.app/tools/emo-name-generator/","error","[2026-07-16T21:13:41.688Z] [ERROR]: No configuration found for workspace ""emo-name-generator"""
"https://taptogen.vercel.app/tools/dummy-data-generator/","error","[2026-07-16T21:13:43.344Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/dummy-data-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/dummy-data-generator/","error","[2026-07-16T21:13:43.726Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/dummy-data-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/dummy-data-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/phonetic-spelling-of-name-generator/","error","[2026-07-16T21:13:44.059Z] [ERROR]: No configuration found for workspace ""phonetic-spelling-of-name-generator"""
"https://taptogen.vercel.app/tools/clan-tag-generator/","error","[2026-07-16T21:13:44.554Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23UtilityGroups is not defined ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/clan-tag-generator/","exception","ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/clan-tag-generator/","error","[2026-07-16T21:13:45.638Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/clan-tag-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/clan-tag-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/emo-name-generator/","error","[2026-07-16T21:13:48.028Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass19NameGroups is not defined ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/tools/emo-name-generator/","exception","ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/tools/phonetic-spelling-of-name-generator/","error","[2026-07-16T21:13:50.093Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23UtilityGroups is not defined ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/phonetic-spelling-of-name-generator/","exception","ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/pick-a-name-generator/","error","[2026-07-16T21:13:50.202Z] [ERROR]: No configuration found for workspace ""pick-a-name-generator"""
"https://taptogen.vercel.app/tools/name-pronunciation-generator/","error","[2026-07-16T21:13:50.472Z] [ERROR]: No configuration found for workspace ""name-pronunciation-generator"""
"https://taptogen.vercel.app/tools/emo-name-generator/","error","[2026-07-16T21:13:50.985Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/emo-name-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/phonetic-spelling-of-name-generator/","error","[2026-07-16T21:13:51.322Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/phonetic-spelling-of-name-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/phonetic-spelling-of-name-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/brat-text-generator/","error","[2026-07-16T21:13:52.639Z] [ERROR]: No configuration found for workspace ""brat-text-generator"""
"https://taptogen.vercel.app/tools/emo-name-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/name-pronunciation-generator/","error","[2026-07-16T21:13:53.715Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23UtilityGroups is not defined ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/name-pronunciation-generator/","exception","ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/name-pronunciation-generator/","error","[2026-07-16T21:13:54.289Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/name-pronunciation-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pick-a-name-generator/","error","[2026-07-16T21:13:54.592Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/pick-a-name-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/name-pronunciation-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/pick-a-name-generator/","error","[2026-07-16T21:13:55.118Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pick-a-name-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pick-a-name-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/brat-text-generator/","error","[2026-07-16T21:13:57.766Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass25TextSections is not defined ReferenceError: buildPass25TextSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:327:393)"
"https://taptogen.vercel.app/tools/brat-text-generator/","exception","ReferenceError: buildPass25TextSections is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:327:393)"
"https://taptogen.vercel.app/tools/brat-text-generator/","error","[2026-07-16T21:13:58.076Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/brat-text-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/brat-text-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/hashtag-generator/","error","[2026-07-16T21:13:58.448Z] [ERROR]: No configuration found for workspace ""hashtag-generator"""
"https://taptogen.vercel.app/tools/car-name-generator/","error","[2026-07-16T21:13:59.555Z] [ERROR]: No configuration found for workspace ""car-name-generator"""
"https://taptogen.vercel.app/tools/pet-tag-generator/","error","[2026-07-16T21:14:03.455Z] [ERROR]: No configuration found for workspace ""pet-tag-generator"""
"https://taptogen.vercel.app/tools/hashtag-generator/","error","[2026-07-16T21:14:03.737Z] [ERROR]: [ErrorReporter] Captured Exception: renderHashtagGroups is not defined ReferenceError: renderHashtagGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:706:5)"
"https://taptogen.vercel.app/tools/hashtag-generator/","exception","ReferenceError: renderHashtagGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:706:5)"
"https://taptogen.vercel.app/tools/car-name-generator/","error","[2026-07-16T21:14:03.798Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/car-name-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/poster-generator/","error","[2026-07-16T21:14:03.883Z] [ERROR]: No configuration found for workspace ""poster-generator"""
"https://taptogen.vercel.app/tools/mock-api-generator/","error","[2026-07-16T21:14:04.143Z] [ERROR]: No configuration found for workspace ""mock-api-generator"""
"https://taptogen.vercel.app/tools/car-name-generator/","error","[2026-07-16T21:14:04.207Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/car-name-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/car-name-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/hashtag-generator/","error","[2026-07-16T21:14:05.507Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/hashtag-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/hashtag-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/poster-generator/","error","[2026-07-16T21:14:07.413Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/poster-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/pet-tag-generator/","error","[2026-07-16T21:14:07.771Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass23UtilityGroups is not defined ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/pet-tag-generator/","exception","ReferenceError: buildPass23UtilityGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:307:301)"
"https://taptogen.vercel.app/tools/poster-generator/","error","[2026-07-16T21:14:07.967Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/poster-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pet-tag-generator/","error","[2026-07-16T21:14:08.039Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pet-tag-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pet-tag-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/mock-api-generator/","error","[2026-07-16T21:14:08.377Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/mock-api-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/poster-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/mock-api-generator/","error","[2026-07-16T21:14:09.023Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/mock-api-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/mock-api-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
"https://taptogen.vercel.app/tools/pirate-name-generator/","error","[2026-07-16T21:14:13.916Z] [ERROR]: No configuration found for workspace ""pirate-name-generator"""
"https://taptogen.vercel.app/tools/pwa-manifest-generator/","error","[2026-07-16T21:14:14.192Z] [ERROR]: No configuration found for workspace ""pwa-manifest-generator"""
"https://taptogen.vercel.app/tools/random-question-generator/","error","[2026-07-16T21:14:16.111Z] [ERROR]: No configuration found for workspace ""random-question-generator"""
"https://taptogen.vercel.app/tools/pirate-name-generator/","error","[2026-07-16T21:14:17.245Z] [ERROR]: [ErrorReporter] Captured Exception: buildPass19NameGroups is not defined ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/tools/pirate-name-generator/","exception","ReferenceError: buildPass19NameGroups is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:246:3088)"
"https://taptogen.vercel.app/tools/random-phrase-generator/","error","[2026-07-16T21:14:17.876Z] [ERROR]: No configuration found for workspace ""random-phrase-generator"""
"https://taptogen.vercel.app/tools/podcast-name-generator/","error","[2026-07-16T21:14:17.893Z] [ERROR]: No configuration found for workspace ""podcast-name-generator"""
"https://taptogen.vercel.app/tools/pirate-name-generator/","error","[2026-07-16T21:14:18.261Z] [ERROR]: [ErrorReporter] Captured Exception: copyText is not defined ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pirate-name-generator/","exception","ReferenceError: copyText is not defined
    at HTMLButtonElement.<anonymous> (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:1292)"
"https://taptogen.vercel.app/tools/pwa-manifest-generator/","error","[2026-07-16T21:14:18.505Z] [ERROR]: [ErrorReporter] Captured Exception: renderPremiumOutput is not defined ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/pwa-manifest-generator/","exception","ReferenceError: renderPremiumOutput is not defined
    at HTMLButtonElement.De (https://taptogen.vercel.app/_astro/LocalizedToolPage.astro_astro_type_script_index_0_lang.BNqrhmGs.js:4124:453)"
"https://taptogen.vercel.app/tools/pirate-name-generator/","error","Failed to copy link:  NotAllowedError: Failed to execute 'writeText' on 'Clipboard': Write permission denied."
